10.12.1,,10.12.2,,10.11,,10.1,,10.9,
Baseline,Ligand,Baseline,Ligand,Baseline,Ligand,Baseline,Ligand,Baseline,Ligand
,,,,0.720266694,0.570334581,0.657938526,0.467642884,0.775269847,0.623636759
,,,,0.744106435,0.533643973,0.657018961,0.436293203,0.766866633,0.577168242
,,,,0.696968173,0.535302121,0.64396381,0.415571675,0.734484805,0.572842498
,,,,0.73130405,0.558115866,0.659603773,0.443468843,0.749396931,0.584360578
,,,,0.762571994,0.566081802,0.705677097,0.475546475,0.779246355,0.593141848
,,,,0.746580083,0.60905544,0.622130098,0.50522687,0.752506307,0.623594843
,,,,0.786609647,0.661807787,0.703375345,0.589231702,0.794971907,0.642026357
,,,,0.751527034,0.694787883,0.709696692,0.58511763,0.802996219,0.709956802
,,,,0.813977161,0.606385866,0.702823807,0.551765408,0.766246155,0.606406841
,,,,0.701881503,0.578842113,0.665626933,0.492957899,0.811271774,0.606789968
,,,,0.751000207,0.546406414,0.689571292,0.471753591,0.766850104,0.58685615
,,,,0.727892662,0.607178085,0.686305166,0.549474593,0.705281351,0.613525009
,,,,0.728308595,0.563599872,0.66972852,0.492466677,0.727735657,0.61133459
,,,,0.748139763,0.604981148,0.653945089,0.515610227,0.755806947,0.615599231
,,,,0.716272937,0.532312243,0.66080281,0.463920149,0.748691062,0.607042995
,,,,0.709236618,0.568641095,0.631594464,0.437375154,0.768511727,0.614078027
,,,,0.66622061,0.531103172,0.592617637,0.429551365,0.718657813,0.56556591
,,,,0.769163908,0.595666354,0.70482288,0.487646487,0.787309163,0.619501102
,,,,0.750141941,0.634920504,0.664982336,0.523699907,0.766656391,0.631720333
,,,,0.80595419,0.688252951,0.757171226,0.625239033,0.814812717,0.66613615
,,,,0.759614248,0.703763998,0.765527066,0.614108135,0.830075954,0.709065031
,,,,0.78464228,0.671382812,0.700331476,0.622177275,0.786337402,0.673753837
,,,,0.77046404,0.718167798,0.747809663,0.657946733,0.820088328,0.72079207
,,,,0.742434101,0.619561941,0.650123545,0.545623695,0.708024081,0.640881081
,,,,0.729228044,0.606547118,0.676486167,0.562288522,0.736663697,0.622957652
,,,,0.711129824,0.617617626,0.678003571,0.584067062,0.730029273,0.647777775
,,,,0.692075292,0.646982079,0.684462384,0.587125067,0.736024733,0.669350269
,,,,0.682377995,0.587565045,0.597857654,0.51378474,0.707710736,0.596625795
,,,,0.70035852,0.613980696,0.646520272,0.542269826,0.692511047,0.600942849
,,,,0.707476128,0.615684492,0.670770014,0.549159645,0.679419295,0.59096993
,,,,0.663576872,0.621237267,0.622642486,0.503693505,0.710613555,0.603614224
,,,,0.718870222,0.586142408,0.649925916,0.49461012,0.728079847,0.556869388
,,,,0.649940488,0.564476463,0.666729768,0.506975288,0.727033234,0.581958887
,,,,0.75898797,0.684860672,0.688746882,0.588629096,0.741971605,0.655800808
,,,,0.758961161,0.658565731,0.662812945,0.567993828,0.754368572,0.669084104
,,,,0.819699639,0.706842346,0.794634604,0.687569464,0.813257984,0.685107315
,,,,0.837058386,0.62286788,0.771738701,0.573278864,0.819043612,0.625735973
,,,,0.758133136,0.612256864,0.735808003,0.516886721,0.833227746,0.64155835
,,,,0.83115347,0.600988083,0.713825867,0.519360748,0.820735237,0.612551621
,,,,0.747692371,0.586660821,0.715278792,0.482563117,0.793668073,0.644950595
,,,,0.75452644,0.60839542,0.727110339,0.525780489,0.791834734,0.59769681
,,,,0.819670967,0.573927956,0.713827508,0.47067499,0.825301342,0.564766519
,,,,0.763161582,0.523497923,0.678840472,0.412218072,0.764789244,0.561801032
,,,,0.723809524,0.524551274,0.695422665,0.411059245,0.80033242,0.580581039
,,,,0.757798202,0.544656263,0.658762637,0.440304753,0.756085701,0.563753253
,,,,0.770417089,0.648450263,0.751339479,0.58108846,0.737945233,0.579246226
,,,,0.783428348,0.616131215,0.722393193,0.509386042,0.839278326,0.610868117
,,,,0.703812152,0.565655897,0.616754604,0.419780162,0.772890786,0.61156511
,,,,0.80408463,0.612977258,0.729646693,0.532365184,0.819509504,0.631774756
,,,,0.865897184,0.694336378,0.803124793,0.672560261,0.828032276,0.711383165
,,,,0.861228883,0.659410838,0.735848598,0.566071279,0.840642013,0.659757105
,,,,0.7945921,0.634631998,0.748376901,0.56061346,0.875436876,0.671838135
,,,,0.793230599,0.638765668,0.757188677,0.564009846,0.837809723,0.664471386
,,,,0.807368184,0.594036367,0.731915911,0.524820851,0.798930641,0.60772453
,,,,0.811205046,0.601839097,0.744742995,0.489387142,0.824398013,0.626093488
,,,,0.777073067,0.582210378,0.731385121,0.476903576,0.811603928,0.613706189
,,,,0.908174881,0.630945705,0.83977287,0.513771679,0.831009292,0.607305804
,,,,0.793492729,0.551592914,0.692234833,0.426748348,0.753699761,0.576730366
,,,,0.780548829,0.644065989,0.740789666,0.526097596,0.782863154,0.598433498
,,,,0.77136881,0.595810689,0.691628339,0.450371793,0.8110902,0.630772906
,,,,0.772694,0.558952363,0.701202992,0.471061647,0.748338673,0.560686499
,,,,0.796907652,0.628957947,0.75457446,0.572021573,0.80027837,0.652352815
,,,,0.846342169,0.705892436,0.772394909,0.703988979,0.812358869,0.695013734
,,,,0.875484216,0.688827952,0.802054983,0.641354367,0.87555302,0.692602936
,,,,0.868873513,0.688142728,0.796049024,0.633427439,0.901561116,0.700218326
,,,,0.888428004,0.708506925,0.822131792,0.697545609,0.888930909,0.728397649
,,,,0.913207481,0.750035291,0.826597043,0.686362609,0.910377696,0.739741048
,,,,0.911345786,0.701621802,0.835651821,0.583538456,0.901405848,0.710712455
,,,,0.826445183,0.557524008,0.743371413,0.508826473,0.841433304,0.572343027
,,,,0.855950239,0.595908937,0.779423187,0.467040153,0.862817682,0.609264823
,,,,0.846176413,0.568039796,0.74073039,0.454340951,0.807785861,0.580134617
,,,,0.828427674,0.611891113,0.761500768,0.472942297,0.833630308,0.667781924
,,,,0.878487726,0.619925921,0.780982358,0.537973155,0.79297352,0.618915566
,,,,0.765759946,0.537713445,0.696532681,0.433054802,0.738649385,0.550961746
,,,,0.815100969,0.618938032,0.740165268,0.538635897,0.783952915,0.569302843
,,,,0.802918045,0.649397533,0.74654853,0.580086298,0.811732857,0.695265325
,,,,0.782339913,0.721654368,0.794996538,0.627456215,0.871750786,0.735636873
,,,,0.901549637,0.803259166,0.862510785,0.739374432,0.940529135,0.824461104
,,,,0.964171315,0.807203124,0.882951994,0.721132315,0.976654253,0.807689437
,,,,0.99058991,0.854982044,0.938527,0.843542818,1.079123939,0.946303055
,,,,1.059706567,0.856340286,0.932240553,0.79815413,1.018361156,0.871336782
,,,,0.94625066,0.729141259,0.791083067,0.714549388,0.940014541,0.725838317
,,,,0.92341343,0.69914498,0.820463733,0.622169712,0.962871388,0.680048978
,,,,0.881256057,0.551776451,0.768532013,0.445627205,0.846672228,0.550883705
,,,,0.883351743,0.542630415,0.791838007,0.483509818,0.810657977,0.541732684
,,,,0.820350463,0.507826811,0.718123952,0.410804428,0.839485862,0.541680453
,,,,0.773411229,0.452844341,0.684993594,0.363337579,0.762940597,0.474790052
,,,,0.794537673,0.584003404,0.814016425,0.530729273,0.74076552,0.546225577
,,,,0.778419623,0.583662304,0.717448643,0.488720415,0.797534472,0.591634861
,,,,0.852771499,0.69554127,0.759236014,0.603396873,0.810462511,0.684276876
,,,,0.856679291,0.725207494,0.837251092,0.648626862,0.910001141,0.724791799
,,,,1.043326125,0.85996706,0.900679691,0.764452964,1.073905418,0.944088693
,,,,1.060996948,0.941279912,0.912779828,0.772915082,1.161130494,1.059426891
,,,,1.116503411,1.019160967,0.937639664,0.755148392,1.335787586,1.221586515
,,,,1.060577116,0.90795039,0.967578103,0.755192845,1.092378262,0.929931414
,,,,1.065481417,0.839411717,1.041206579,0.75912709,1.114155549,0.929121392
,,,,1.031718755,0.738599513,0.860585377,0.634459576,0.944117859,0.7209983
,,,,0.93373123,0.736752237,0.899224436,0.662045532,0.97548155,0.740099083
,,,,0.950526747,0.706675117,0.862259278,0.639943903,0.925443075,0.723377495
,,,,0.827961442,0.552488136,0.735369065,0.468699831,0.825841981,0.585443907
,,,,0.811001917,0.638307295,0.804226619,0.587141302,0.819847035,0.635443394
,,,,0.797021903,0.62564832,0.740352767,0.491666142,0.813508176,0.645910549
,,,,0.90443416,0.727964833,0.84498763,0.652971496,0.940818947,0.760626336
,,,,0.920478081,0.739286146,0.835877633,0.668715432,0.955265881,0.775034237
,,,,0.897800881,0.746764521,0.804346216,0.684715101,0.90467754,0.776250576
,,,,1.043049386,0.894156472,0.903632641,0.773250066,1.118738399,0.996583453
,,,,1.142982599,0.999323909,0.963075795,0.802423085,1.137197119,0.989166706
,,,,1.017959576,0.937006244,0.854758443,0.691029721,1.213745474,1.103749871
,,,,1.002888273,0.90320903,0.893167686,0.680569158,1.065904234,0.993176068
,,,,1.039277422,0.899931337,0.875155739,0.704980142,1.047733109,0.947807362
,,,,1.066166382,0.897158024,0.97024232,0.758605771,1.120939599,1.029679971
,,,,1.177297927,0.971156451,0.987288166,0.835487141,1.057331689,0.905277023
,,,,1.057753789,0.84482256,0.928798359,0.756802095,0.982486031,0.778237208
,,,,0.828584956,0.649716724,0.863301368,0.574792863,0.885945403,0.689363868
,,,,0.843323156,0.694495157,0.814438614,0.622200055,0.900817013,0.717218648
,,,,0.963778509,0.846915508,0.881311293,0.669046705,1.057447631,0.882103395
,,,,0.981321332,0.855848642,0.900742343,0.71297301,1.050879192,0.877295559
,,,,1.033245958,0.890192801,0.983564584,0.890603375,1.032904717,0.859759714
,,,,1.029710263,0.848375904,0.873409616,0.685934774,1.021090315,0.863206877
,,,,0.989808883,0.916814698,0.897753454,0.690671257,1.158508602,1.053479257
,,,,0.955643005,0.8352355,0.83718926,0.648022411,1.105970553,0.958598432
,,,,1.040568224,0.921261624,0.889145398,0.663687123,1.113787221,0.991394136
,,,,0.960091739,0.854314588,0.783543626,0.549420102,1.159238033,0.993331394
,,,,1.050454755,0.945125252,0.833968632,0.719802382,1.226750875,1.095263498
,,,,1.132576119,1.010689426,1.024210268,0.820667941,1.245310856,1.123464522
,,,,1.039848136,0.924971047,0.981961217,0.836724354,1.258242387,1.13589131
,,,,0.901438061,0.771352008,0.886548217,0.75583129,0.934000783,0.799258194
,,,,1.031048914,0.934876906,0.936734236,0.864087751,1.179988773,1.051746298
,,,,0.959689771,0.908817313,0.895296003,0.712807548,1.129885708,1.046160351
,,,,1.032988022,0.916170225,1.013654674,0.785552479,1.208032313,1.03896762
,,,,1.019824988,0.953663917,0.855143403,0.708218168,1.130485384,0.992811242
,,,,1.041652749,0.936473809,0.891983792,0.684311663,1.149524635,1.008011031
,,,,1.059626296,0.935815223,0.902593634,0.692706866,1.180490877,1.050063891
,,,,0.94793125,0.876140598,0.773686826,0.660014335,0.964409848,0.912836282
,,,,0.95833531,0.823394199,0.841846702,0.773542279,0.932840045,0.831193652
,,,,0.885998214,0.769712256,0.693577185,0.540056939,0.978080368,0.870738641
,,,,0.934672353,0.893788849,0.758737542,0.626284219,1.054254324,1.019266244
,,,,1.041809932,0.962904499,0.916127017,0.795918148,1.140704671,1.025033814
,,,,1.047311831,0.94563307,0.884424365,0.745926216,1.200512839,1.075009589
,,,,0.979002569,0.837007533,0.934087404,0.757186986,1.144887309,0.972882314
,,,,0.977408684,0.847393338,0.887162414,0.713100489,1.210313952,1.104152657
,,,,0.931074841,0.750963058,0.824148824,0.63952551,1.007231665,0.858728318
,,,,0.968439003,0.863674092,0.876730313,0.778958189,1.068293334,0.914274294
,,,,0.953192618,0.884485197,0.794202468,0.730307754,1.169578052,1.0667364
,,,,0.945790759,0.863410746,0.804169131,0.592358249,1.073022028,1.014404344
,,,,1.08273389,0.957508321,0.856125357,0.685196041,1.08127167,1.041567444
,,,,0.946315567,0.824460766,0.810725549,0.666324414,1.074851427,0.940286037
,,,,0.900854475,0.81562807,0.840339951,0.684524211,0.919142344,0.814354023
,,,,0.788507658,0.736534874,0.730285954,0.595213059,0.952823109,0.838057142
,,,,0.926425711,0.829119909,0.831009443,0.665345186,0.954316991,0.852522705
,,,,0.839181432,0.779404804,0.781342251,0.675893523,0.964697737,0.910810128
,,,,1.00164133,0.931127738,0.872836276,0.661818251,1.118708962,0.991875725
,,,,1.017804101,0.8655227,0.871983427,0.739277678,1.165965605,0.950060236
,,,,0.906773408,0.837247285,0.81492916,0.671042082,1.052963629,0.947834716
,,,,0.846758658,0.689990037,0.79493356,0.692130385,0.850694504,0.777468445
,,,,0.930943006,0.785361859,0.811877877,0.728251839,0.999523483,0.879463018
,,,,0.92369593,0.818119966,0.806179338,0.636098281,1.039110628,0.93036492
,,,,0.821357755,0.730114527,0.710740061,0.552356998,0.927822633,0.852691426
,,,,0.962295175,0.871004467,0.774762956,0.59044853,1.013261898,0.955587835
,,,,0.882906368,0.763676606,0.815436863,0.633963106,0.96872608,0.863022601
,,,,0.882631714,0.799768999,0.775353035,0.637192232,0.918411709,0.817847929
,,,,0.903620023,0.853792622,0.823849,0.743966351,0.900410735,0.803005797
,,,,0.947386182,0.843518853,0.822173229,0.663806504,0.994793487,0.917874205
,,,,0.930807771,0.849966235,0.785199761,0.641339919,1.004721059,0.976089006
,,,,0.90547,0.809519028,0.747665289,0.594101432,0.944491934,0.91760613
,,,,1.121162429,0.991519693,0.914868263,0.81875734,1.175779954,1.085374513
,,,,1.052416836,0.95162613,0.929099002,0.719749188,1.153421137,1.126609095
,,,,0.905204035,0.845876155,0.801229274,0.706360841,1.023310577,1.009621488
,,,,0.995832006,0.848950772,0.821231514,0.739100821,0.996110051,0.927030422
,,,,0.895130192,0.792567316,0.728198554,0.594104511,1.006222345,0.922169079
,,,,0.885737843,0.775722938,0.757667257,0.56727822,0.925413955,0.908978561
,,,,0.970552872,0.831945378,0.89679855,0.654763404,1.056244921,0.9035783
,,,,0.940931905,0.869939204,0.791004408,0.713725734,0.954151235,0.899961193
,,,,0.863679233,0.747525454,0.74409179,0.576985074,0.875565577,0.786524711
,,,,0.949921123,0.836687308,0.846004142,0.686566314,0.983217586,0.856101128
,,,,0.93153043,0.844104956,0.854418058,0.701489011,0.943336887,0.865088027
,,,,0.950684314,0.924197825,0.867251766,0.702629209,0.990687115,0.974486566
,,,,0.93832673,0.83728011,0.878517874,0.67714891,0.996543665,0.89052469
,,,,1.05332351,0.910538839,0.901278438,0.813733748,1.144477844,0.945254108
,,,,1.029943004,0.867494786,0.919132013,0.724845231,1.051185033,0.917772266
,,,,0.931279978,0.824879489,0.811269242,0.706786931,0.907439269,0.833807503
,,,,0.92567884,0.819495479,0.804963126,0.658586735,1.005198049,0.923684187
,,,,0.923528754,0.781784359,0.772682618,0.619213939,0.963027225,0.827939494
,,,,0.918565197,0.821624227,0.813771229,0.664697004,0.996768237,0.895375909
,,,,0.924802419,0.815619993,0.793864574,0.668688889,0.94396503,0.854158797
,,,,0.86055871,0.80352942,0.732624593,0.622265501,0.873035651,0.796623227
,,,,0.853109827,0.752446211,0.734740451,0.60893039,0.881540132,0.815042827
,,,,0.895403073,0.79415603,0.803874156,0.690009325,0.954772104,0.821321292
,,,,0.882000549,0.813494519,0.830367143,0.745262091,0.918759699,0.813235892
,,,,1.022524531,0.955134607,0.932359033,0.917349288,0.971513378,0.896406756
,,,,1.010481645,0.952890359,0.910355738,0.92242811,0.975026621,0.88238646
,,,,1.002192985,0.962491962,0.941740105,0.924104128,0.990430193,0.899180197
,,,,0.980775489,0.963221057,0.917961891,0.937386233,0.951016604,0.872011374
,,,,1.017524492,0.960904685,0.919854763,0.903302062,0.973801741,0.864070714
,,,,1.002834407,0.957680752,0.898840053,0.916908696,0.958367693,0.866843048
,,,,1.051241657,0.980380401,0.926053236,0.932179911,0.960603301,0.907471045
,,,,1.010729413,0.968051242,0.936857987,0.940232341,0.95568445,0.890383866
,,,,1.037994841,0.999695496,0.911712367,0.91739011,0.979485301,0.91546468
,,,,0.922080063,0.734955495,0.694383032,0.631358916,0.943402228,0.822629735
,,,,0.964867971,0.817420154,0.7015423,0.635867923,0.914263393,0.81729549
,,,,0.996493095,0.802639808,0.739331821,0.691679587,0.897302665,0.824788515
,,,,NaN,NaN,NaN,NaN,NaN,NaN
,,,,NaN,NaN,NaN,NaN,NaN,NaN
